,Unnamed: 0,À¥Å÷Á¦¸ñ,È¸Â÷,ÃßÃâµÈ´ñ±Û,°¨Á¤Á¡¼ö
4131,64322,È£°î,1,Å©Ä¼ÄÑÄÑÄÑ,0
4132,64326,È£°î,1,È£°í°í°í°î!,0
4133,64324,È£°î,1,"¾ÕÀ¸·Î ±â´ëµÇ³×¿ä~¹º°¡ ÅÍÁúµíÇÑ ´À³¦,,,^^",0
4134,64334,È£°î,1,È£°î....Ä÷¸®Æ¼ Áö¸°´Ù ¤§¤§,0
4135,64323,È£°î,1,Ä÷¸®Æ¼´ë¹Ú!!ÀÌ ÀÛÇ° ±â´ë°¡ µË´Ï´Ù!!,0
4136,64338,È£°î,2,"ÀÛ°¡´Ô ´ë´ÜÇÔ,,¿¬Ãâ·Â °©!!!",0
4137,64339,È£°î,2,¿£µµ¶ó´Â ³²ÀÚ¾Ö ºñÈ£°¨ÀÌ³×. ¸ð¸£´Â»ç¶÷ÇÑÅ× ¹°»Ñ¸®Áú¾Ê³ª ¶ó´Ï..ÀÚ±â°¡ Ä£°ÅÀÝ¾Æ.,0
4138,64345,È£°î,2,´ëÈ£¶ó´Â ¿µÈ­¿´À»°Å¿¡¿ä. ±×³ªÀú³ª ºÐ·® ½ÇÈ­³Ä?,0
4139,64354,È£°î,2,´ëÀÛ³¿»õ,0
4140,64353,È£°î,2,¿ì¿Í! Ä÷¸®Æ¼ ´ë¹ÚÀÌ¿¡¿ä!!,0
4141,64343,È£°î,2,ºñ½ÁÇÑ ¿µÈ­·Î´Â ÃÖ¹Î½Ä ÁÖ¿¬ÀÇ '´ëÈ£' ¶ó´Â ¿µÈ­°¡ ÀÖ½À´Ï´Ù.,0
4142,64340,È£°î,2,¿Í ±×¸² ÀÌ»µ¿ä...!!!,0
4143,64337,È£°î,2,ÁÁÀº ÀÛÇ°ÀÌ µÉ°Í°°½À´Ï´Ù. ÇÑ°¡Áö ¾Æ½¬¿îÁ¡ÀÌ¶ó¸é  ½Ã´ë¼³Á¤ÀÌ ÀÏÁ¦½Ã´ë¸é Á»´õ ´ç½Ã °íÁõ¿¡ ½Å°æ½áÁÖ½Ã¸é ÇÕ´Ï´Ù.ÀÏº»±º°ú ªBÀº Á» ±×·¸½À´Ï´Ù. ¿äÁòÀº ÀÎÅÍ³ÝÀ» Á¶±Ý¸¸ Ã£¾Æº¸¸é  ¸¹Àº °íÁõÀÚ·á°¡ ³ª¿É´Ï´Ù.,0
4144,64341,È£°î,2,µ¥,0
4145,64342,È£°î,2,Çæ ´ÙÀ½È­ ´©¸£·Á°í Çß´Â´ë »ß²ýÇØ¼­ ½È¾î¿ä ´©¸§.. ÁË¼ÛÇÕ´Ï´Ù¤Ð,0
4146,64355,È£°î,3,³Ê´Â ´©±¸´Ì? ´Ì…Ê,0
4147,64356,È£°î,3,È£¾î¾î¾î¾î¾î¾û¾î;;;;ÀÌ°Å...ÁøÁöÇÏ°Ô ºÁ¾ß°Ú´Âµ¥...,0
4148,64357,È£°î,3,´ëÀÛ³¿»õ ¿Í¿ì,0
4149,64358,È£°î,3,¤»¤»¤»¤»¤»¤» ³ªµµ ¿©ÀÜµ¥ ¤¶ºÒ.... ¿¡ º° 10°³ ÁÖ°í°©´Ïˆª¤»¤»¤»¤»¤»,0
4150,64359,È£°î,3,¿Í ÀÌ°Å ¼º°øÇØ¶ó Á¦¹ß ¤Ì¤Ì...!,0
4151,64360,È£°î,3,³­ È£¶ûÀÌ(?)´Ù ´×°Õ,0
4152,64361,È£°î,3,Ä÷¸´Áö¸®±¸¿© º£µµ°¡¼¼¿© ¾ó··!!!!,0
4153,64362,È£°î,3,¹ÚÁø°¨ Áö¸²¤§¤§,0
4154,64363,È£°î,3,ÀÏµî! Àç¹Õ¾î¿°,0
4155,64364,È£°î,4,Çæ ¿ÏÀü ¸ÚÀÖ¾î!,0
4156,64365,È£°î,4,º¼¶§¸¶´Ù »ý°¢ÇÑ´Ù Ä÷¸®Æ¼ ¿ÀÁ®µû,0
4157,64366,È£°î,4,ÃÖ°í¿¹¿ä!!»¡¸® Á¤½Ä¿¬Àç ±â´ëÇÕ´Ï´Ù.ÀÛ°¡´Ô È­ÀÌÆÃ!,0
4158,64367,È£°î,4,¿Í È£¶ûÀÌ Ä÷¸®Æ¼ ¿ÀÁø´Ù ÀÛ°¡´Ô ±×¸®½Å´Ù°í Èûµå¼ÌÀ»µí,0
4159,64368,È£°î,4,ÀÌ°Å ¹«Á¶°Ç À¥Å÷ °¡¾ßÁö ³×ÀÌ¹ö ¹¹ÇÏ³Ä ÀÏ¾ÈÇÏ°í ¤Ñ¤Ñ,0
4160,64369,È£°î,4,³Ê¹«³Ê¹«³Ê¹« °íÄ÷¿¡ ÈíÀÔ·ÂÀÖ´Â ³»¿ëÀÌ¶ó º¸´Ù°¡ º°Á¡ÁÖ´Â°É ÀØ¾ú³×ž¤»¤»¤»¤»¹Ù·Î ·Î±×ÀÎÇØ¼­ º°Á¡ÁÖ°í°©´Ï´ÙÁ¦¹ß Á¤½Ä¿¬ÀçÇÏ½Ã±æ¤Ð¤Ð¤Ð¤Ð¤Ð¤Ð¤Ð¤Ð,0
4161,64379,È£°î,5,»¡¸® º£µµ·Î ²¨Áö»õ¿À,0
4162,64381,È£°î,5,ÀÛ°¡´Ô ¢¾»ç¶ûÇÕ´Ï´Ù!!°³²ÜÀÌ¿¡¿ä!!!,0
4163,64378,È£°î,5,´Ù ÁÁÀºµ¥ ÀÌ¾ß±â´Â Á» Á¤½Å¾ø³×¿ä. ¹¹°¡ ¸· Á¤½Å¾øÀÌ Àü°³µÇ°í ÀÖ±â´Â ÇÑµ¥...¾îÂ¼¶ó´Â°ÇÁö...¶á±Ý¾ø±âµµ ÇÏ°í...,0
4164,64371,È£°î,5,ÃÖ±º ±º´ë°¡¶ó,0
4165,64374,È£°î,5,¿Í....Åä¿äÀÏ¿£ »ê±º º£µµ¿£ Ãµ±º,0
4166,64373,È£°î,5,±â´ëÇÏ°ÔµÈ´Ù.ÀÌÀÛÇ°,0
4167,64372,È£°î,5,±Ùµ¥ ¿Ö ¹è°æÀÌ ÀÏº»³ðÀÌ³Ä Àç¼öŸÁ°Ô  Àç¹ÌŸÁ´Ù °Å±â´Ù°¡ ÀÌ´õ·¯¿îµ¥´Ù°¡ Á¶¼±Á·À» ´õ·ÆÇÇ³» ÀÏº» ³ë¿¹¶ó´Ï ÀÌµý ¸¸È­ ÀÏº»°¡¼­ÇØ¶ó ..,0
4168,64376,È£°î,5,À¥Å÷°¡ÀÚ ¹«Á¶°Ç!!,0
4169,64380,È£°î,5,¸ôÀÔ°¨µµ ÁÁ°í Àç¹Ìµµ ÀÖ´Âµ¥ ¹¹³»¿ëÀÎÁö´Â »ç½Ç ¾ÆÁ÷ ¸ð¸£°Ú½À´Ï´Ù Á¦°¡ ÀÌÇØ·ÂÀÌ µþ¸®´Â°É¼öµµ ÀÖÀ¸´Ï±âºÐ ³ª»µÇÏ½ÃÁö ¸¶½Ã°í Àú°°Àº µ¶ÀÚ¸¦ À§ÇØ¼­ Áß°£¿¡ ¼³¸íÀÌ¶óµµ~,0
4170,64370,È£°î,5,¾î¶²ÀÛÇ°ÀÌ  ³ª¿Ã±î  ±â´ë°¡   µÅ³×¿ä  ½ºÅä¸®µµ  ±¦ÂúÀºµ¥  ÀþÀººÐµéÀÌ  º¸±â´Â  ¾à°£  ³­ÇØ  ÇÒ²¨  °°¾Æ¿äÀÏ´Ü  ÀúÈñ¼¼´ë´Â   °ø°¨  ÇÒ²¨ °°³×¿äÁÁÀº  ÀÛÇ°  ±â´ë ÇÒ²²¿ä~~^^,0
4171,64415,°«!±èÄ¡,1,¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»,0
4172,64408,°«!±èÄ¡,1,¤»¤»¤»¤»¤»¤»¤»¤»¤»ÄÁ¼ÁÁ¦´ë·Î³× ¤»¤»¤»¤»,0
4173,64407,°«!±èÄ¡,1,ÁÖÀÎ°øÀÌ ³Ñ ´çÈ²½º·´°Ú³×¿ä.. ¤»¤»¤»,0
4174,64401,°«!±èÄ¡,1,Ú¤»¤»¤»ÁøÂ¥ ºê·ÎÄÝ¸® ¿ÕÀÚ Ä£Ã´¿¡ »çÃÌÂë µÇ·Á†E¤»¤»¤»,0
4175,64396,°«!±èÄ¡,1,ÀÌºÐ ´ë“U ¤»¤»¤»¤»¤»,0
4176,64413,°«!±èÄ¡,1,¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»°³Àç¹Õ³×¤»¤»¤» ´ÙÀ½È­ ¾ðÁ¦ ³ª¿ÀÁÒ?,0
4177,64403,°«!±èÄ¡,1,"¿Í...±×³É ´Ù¸¥ ¿äÀÏ 5À§Á¤µµ ÇÒµíÇÑ À¥Å÷,.. °è¼Ó  ¸¸µé¾îÁÖ¼¼¿¸¤»¤»¤»",0
4178,64400,°«!±èÄ¡,1,ÆÈ¿¡ Á¤¸ÆÁÖ»ç ²ÈÈù ¹æÇâ Æ²·È¾î¿°,0
4179,64384,°«!±èÄ¡,1,°³¿ôÇ¤»¤»¤»¤»¤»¤»,0
4180,64388,°«!±èÄ¡,1,¹èÃß¸ÇÀÇ Åº»ý¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»Ú¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»,0
4181,64432,°«!±èÄ¡,2,¤»¤»¤»¤»¤»Àç¹Õ³×¿ä¤»¤»¤»¤»,0
4182,64430,°«!±èÄ¡,2,Ú¤»¤»¤»¤»Àú »óÈ²¿¡¼­ È­¸¦ ¾È³»´Â°Ô ´õ ÀÌ»óÇÑ°Å ¾Æ´Ô¤»¤»¤»¤»¤»,0
4183,64434,°«!±èÄ¡,2,»Õ´Ù°¡ Àú¼¼»ó °¡´ÂÁÙ¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»ÀÌ°Ç *¹«Àû±Ç* ÃÖ¼Òº£µµ °¡¾ßÇÔ,0
4184,64428,°«!±èÄ¡,2,ÀÌºÐ ÀÛ°¡ ÀÚ°Ý ÀÖÀ½ ºÐ·® ¤±¤¨,0
4185,64426,°«!±èÄ¡,2,±×·³ ¼ºÀÌ '±èÀå' ÀÌ¸§ÀÌ '±º' ?! ¤»¤»¤» °Å Âü ÀÏ°üµÇ³× ¤»,0
4186,64423,°«!±èÄ¡,2,Á¦ À¯»ê±ÕÀÎ°¡??,0
4187,64417,°«!±èÄ¡,2,¾È³ç Àå±º¾Æ! À¸¾Ç! ¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤» ³Ê¹« ±Í¿©¿ö ¤Ì¤Ì,0
4188,64419,°«!±èÄ¡,2,±×·¡¼­ ¼ºÀÌ ±èÀåÀÎ°Ç°¡¿ä? ¹ÌÃÆ³× ¤»¤»¤»,0
4189,64420,°«!±èÄ¡,2,±¸·Á ¹èÃåÀÙ ¤»¤»ºÒ½ÖÇô,0
4190,64416,°«!±èÄ¡,2,Ã¼·ÂÅ×½ºÆ®°¡ ¾Æ´Ï¶ó ÀÌ¸§ ¶§¹®¿¡ »ÌÈù°Å °°¾Æ¿ä~¤»,0
4191,64443,°«!±èÄ¡,3,¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¿ìžÄ¤»¤»¤»¤»,0
4192,64440,°«!±èÄ¡,3,°³¿ô¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»,0
4193,64454,°«!±èÄ¡,3,¿¡¾î»a¤»¤»¤»¤»¤»¤»¤»¤»¤»,0
4194,64453,°«!±èÄ¡,3,±×´Â ±×·¸°Ô ¾Ç¸¶ÀÇ ÀÚ½Ä ¹Ú¸í¼ö°¡ µÇ¾ú´Ù°í ÇÑ´Ù.....¤¸¤µ,0
4195,64458,°«!±èÄ¡,3,Àå±ºÀÌ°¡ ¾Æ´Ï¶ó ±ºÀÌÀÎµ¥¿ä?,0
4196,64461,°«!±èÄ¡,3,1ºü!¢½,0
4197,64460,°«!±èÄ¡,3,¿¡¾î»a¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»,0
4198,64452,°«!±èÄ¡,3,¿¡¾îÆÄ ¤·¤¸¤©¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤» °³ ¾à »¡¾Ò³× ÁøÂ¥ ¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»,0
4199,64449,°«!±èÄ¡,3,ÀÛ°¡´Ô ¹«½¼ ¾àÀ» ºü½Å°ÅÀÓ ¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»,0
4200,64447,°«!±èÄ¡,3,¿¡¾îÆÄ¤»¤»¤»¤»¤»¤»,0
4201,64468,°«!±èÄ¡,4,´ßÀÌ ³¯¾Æ?,0
4202,64473,°«!±èÄ¡,4,¾Æ µÅÁö°í±â°¡ ¤»¤»¤» ºô·±ÀÌ¾ú´ø°Å±¸³ª ¤»¤»¤»¤»¤» Å¸ÀÌÆ² ¹øµ¥±â¶û ¿©¹°ÀÌ ¹¹ÀÓ ¤»¤»¤»¤» Àç¹Õ³×,0
4203,64475,°«!±èÄ¡,4,»ï°ã»ìÀÌ µÈ ¸äµÅÁöÀÇ ¸íº¹À» º÷´Ï´Ù...,0
4204,64466,°«!±èÄ¡,4,Àú °í±â°¡.. ¼³¸¶... ºô·±ÀÌ µÈ ±× ¸äµÅÁö ÀâÀº°Å³Ä......¤§¤§,0
4205,64471,°«!±èÄ¡,4,µÎÀ¯³ë¿ìÄ¡Å²?,0
4206,64465,°«!±èÄ¡,4,žÍÄÉ ´ñÀÌ ¾ø³Ä ÀÌ°Å °³Á¸Àë,0
4207,64472,°«!±èÄ¡,4,¿©¹°ÀÌ ¤»¤»,0
4208,64463,°«!±èÄ¡,4,¿¡¾îÆÄ ³Ê¹« ¿ô°Ü¿ä¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤Ì¤»¤»¤»¤»¤»¤»¤»¤»¤»,0
4209,64469,°«!±èÄ¡,4,³ª¶óµµ ±¹¹Îµé ÁöÄÑÁá´Âµ¥ ÀÌ¸§°¡Áö°í ³î¸®¸é ±×³É ¹Ù·Î Ã³ÇüÇß´Ù.....,0
4210,64467,°«!±èÄ¡,4,´ßÀÌ ³¯ÀÝ¾Æ...........???,0
4211,64493,°«!±èÄ¡,5,°ËX°í¹«½Å ±â¿µÀÌÀÎÁÙ ¤»¤»¤»,0
4212,64490,°«!±èÄ¡,5,¤»¤»¤»¤» À÷µµ ÀÌÁ¦ ±èÄ¡¸ÇÃ³·³ ÀÌ»óÇÑ°Å ÀÖÀ»°Å°°À½ ¤»¤»¤»¤»¤»¤»¤»,0
4213,64481,°«!±èÄ¡,5,ÀÌ»Ú´Ù¢½¢½¢½¢½,0
4214,64480,°«!±èÄ¡,5,¾î º£´ñÀÌ¶û ´ñ±Û¿¡ ³» ÀÌ¸§ ÀÖ´Â°Å ½ÇÈ­?,0
4215,64478,°«!±èÄ¡,5,¤»¤»¤»¤»¤»¤»¤»¤»Àå±ºÀÌ ¸ðÀÚ¾´°Å ±Ç»ó¿ì ÆÐ·¯µð ¾Æ´Ï¿¡¿ä? ÀÛ°¡´Ô Â¯,0
4216,64488,°«!±èÄ¡,5,ÀÌ¹ø¿£ ¹ÌÃ÷ÇÏ ÀÔ´Ï±î ÀÚ±î´Ô?,0
4217,64494,°«!±èÄ¡,5,´ß °³±Í¾å³× ¤»¤»,0
4218,64491,°«!±èÄ¡,5,°íÃß°É~~,0
4219,64484,°«!±èÄ¡,5,¿Í ¤©¤· Ã·À¸·Î º£µµÀÛº»´Ù,0
4220,64479,°«!±èÄ¡,5,¿À¿À¿À~~ ¹¹¾ß¾Æ¾Æ,0
4221,64504,¹ÙÀÌ·¯½º X,1,"¾Æ ÇÏ·ç¸¸ ´õ ÀÏÂï º¼°É ,, ÀÌ Àç¹Õ¾îº¸ÀÌ´Â °É ¸øº¸´Ù´Ï",0
4222,64503,¹ÙÀÌ·¯½º X,1,¿ì¿Í ¿¬Àç ÇÕÀÇÁßÀÌ¶ó´Ï,0
4223,64526,¹ÙÀÌ·¯½º X,1,¾Æ ¿ÖÀÚ²Ù ÇÑ ¹ÙÀÌ·¯½º°¡ »ý°¢ÀÌ³ªÁö..?¾Æ ±âÄ§ ¾Æ ¸¶½ºÅ©,0
4224,64530,¹ÙÀÌ·¯½º X,1,Á¶¾ÆÁ¶¾Æ,0
4225,64502,¹ÙÀÌ·¯½º X,1,ÀÌ°Å º¼ ¼ö°¡ ¾ø´Âµ¥ ¾î¶»°Ô º½?,0
4226,64524,¹ÙÀÌ·¯½º X,1,¾ÆÀ¸,0
4227,64529,¹ÙÀÌ·¯½º X,1,¼ÖÁ÷È÷ ¼ø°£ º£´ñ ¾î¿ì Ä§³¿»õ¶ó°í ºÃ´Ù;¤»¤»,0
4228,64522,¹ÙÀÌ·¯½º X,1,ÀÛÈ­ Ä÷¸®Æ¼ ´ë¹ÚÀÌ´Ù.. ¸·È÷´Â °Í ¾øÀÌ ¼ú¼ú ÀÐÈ÷°í ¸ôÀÔµµ Àß µÇ³×¿ä!,0
4229,64508,¹ÙÀÌ·¯½º X,1,¸¶½ºÅ© ¾Ê¾²¸é ¶ÒµüÀÌ°¡ Àâ¾Æ°¥°Å¾ß...!,0
4230,64517,¹ÙÀÌ·¯½º X,1,Å¸ÀÎÀº Áö¿ÁÀÌ´Ù ±×¸²Ã¼ °°³×¿ä ¤»¤»,0
4231,64539,¹ÙÀÌ·¯½º X,2,¤»¤»¤»¤»¤» Áö°¡ ¿ï¹ö¸°ÀÎÁÙ ¾Æ³× Àú ¸¹Àº »ç¶÷À» È¥ÀÚ Á×ÀÎ´Ù°í? ¸Á»êµµ Àú·± ¸Á»óÀÌ ¾ø´Ù ,0
4232,64545,¹ÙÀÌ·¯½º X,2,ÁÖÀÎ°ø:Àã´ñ´Ù Â°,0
4233,64542,¹ÙÀÌ·¯½º X,2,ÄÚ·Î³ª »çÅÂ ¹«½ÃÇÏ´Â »ç¶÷µé ºñÆÇÇÏ´Â °Å°°À½,0
4234,64548,¹ÙÀÌ·¯½º X,2,¾ö¸¶°¡ ³Ê¹« ±×·¸´Ù.. ¹«½¼ ÂøÇÑ¾ÆÀÌ ÄÞÇÃ·º½¼°¡,0
4235,64549,¹ÙÀÌ·¯½º X,2,..........³×ÀÌ¹ö ÀÏÇØ¶ó,0
4236,64546,¹ÙÀÌ·¯½º X,2,²ÜÀë,0
4237,64538,¹ÙÀÌ·¯½º X,2,Àú°É ¿Ê¿¡ ³Ö°í ´Ù´Ñ´Ù´Ï.....,0
4238,64535,¹ÙÀÌ·¯½º X,2,¹¹¾ß ÁÖÀÎ°ø Á¸ÀßÀÎµ¥ ³ª¸¸´À²¸¿ä?,0
4239,64537,¹ÙÀÌ·¯½º X,2,Àú±â ¹è´ñ¿¡ ¿ï¹ö¸°ÀÌ³× ¹¹³× ÃæºÐÈ÷ Á×ÀÏ¼ö ÀÖÀ»°Í °°¸¥µ¥? °øÆ÷ ¶³°í ¾ÆÁÜ¸¶ µé •­¿¡ ¾ø´Âµ¥ ¤»¤»,0
4240,64541,¹ÙÀÌ·¯½º X,2,¿©±â ¿ÖÀÌ¸® ´ñ±ÛÀÌ¾ø¾î ´ëÀÛ³¿»õ ³ª´Âµ¥,0
4241,64573,¹ÙÀÌ·¯½º X,3,³»¿ëÀÌ¶û ºÐÀ§±â°¡ ³Ê¹« ¸ÚÁö³×¿ä,0
4242,64575,¹ÙÀÌ·¯½º X,3,Çö¼öÃ³·³ Ä³¸®ÇÏ°í µ¹¾Æ¿À´Â°É·Î °¡ÁÒ ÀÛ°¡´Ô,0
4243,64560,¹ÙÀÌ·¯½º X,3,Áö±Ý ±ú´ÞÀº°Çµ¥ ÀÌ°Å ºÐ·® ¿ÀÁø´Ù ÁøÂ¥. Àü°³µµ ºü¸£°í ÇØ¼­ ´ä´äÇÏÁöµµ ¾Ê°í,0
4244,64553,¹ÙÀÌ·¯½º X,3,Àú ÇÒ¸Á±¸ ÇÏ³ª¶§¹®¿¡ ÀÌ»ç´Ü³­°Å¾ß? ÇÏ...,0
4245,64555,¹ÙÀÌ·¯½º X,3,¾Æ ¾Ï°É·Á ÁøÂ¥ µ¹¾Æ¹ö¸®°Ú³× ±×·±µ¥ ´ÙÀ½È­¸¦ ¾Èº¼¼ø¾ø°í,0
4246,64554,¹ÙÀÌ·¯½º X,3,¿Í ÀÌ°Å Á¤½ÄÀ¥Å÷°¡¾ßÇÔ,0
4247,64570,¹ÙÀÌ·¯½º X,3,¿Í...Áø½É ÀÛ°¡´Ô »ç¶ûÇÕ´Ï´Ù?ÀÌ°Ô Á¤½Ä ¸¸È­ ¿´´Ù¸é ÁøÀÛ¿¡ Áú·¶À» ÅÙµ¥..¤Ì¤ÌÀÌ°Å ¤©¤· ³×ÀÌ¹ö¾ß µ¥·Á°¡¶ó Á¦¹ß,0
4248,64564,¹ÙÀÌ·¯½º X,3,³×ÀÌ¹ö!ÀÏÇØ¶ó!,0
4249,64569,¹ÙÀÌ·¯½º X,3,ºô·±1: ÇÒ¸Ó´Ï,0
4250,64558,¹ÙÀÌ·¯½º X,3,½Ï´Ù ¹ß¾ÏÀÌ³× Á¤»óÀÎ´Ï 2¸íÀÌ¾ß ÀÌ·±,0
4251,64580,¹ÙÀÌ·¯½º X,4,¤»¤»¤»¤»¤»¤»¤»¤»¤»6½Ã¶öX¤»¤»¤»¤»¤»,0
4252,64587,¹ÙÀÌ·¯½º X,4,³»¿ëÀº Àç¹Ì ÀÖÁö¸¸ Àú·¸°Ô ¹Ï¾îÁá´ø »ç¶÷µéÀ» Á×ÀÌ°í ÇÏ´Â Àå¸éµéÀ» ¾ÆÀÌµéÀÌ º¸°í ¹è¿ï°¡ ¹«¼·±º¿ä..,0
4253,64590,¹ÙÀÌ·¯½º X,4,Àç¹Õ¾î¿© ¤»¤»¤»¤»ºÐ·® ´õ ±æ°Ô ÇØÁÖ¼¼¿ä,0
4254,64578,¹ÙÀÌ·¯½º X,4,¾Æ´Ï ¿Ö ´Ù ÇÒ¸Ó´Ï¸¸ ¿åÇØ...¹°·Ð ÇÒ¸Ó´Ï°¡ Á¦ÀÏ ¾²·¹±âÁö¸¸ »ç¶÷ Á×ÀÎ Á¤À°Á¡ »çÀåÀÎ°¡ ±× »ç¶÷µµ ³ª»ÚÀÝ...,0
4255,64577,¹ÙÀÌ·¯½º X,4,...³×ÀÌ¹ö ÀÌ·¡¶ó,0
4256,64591,¹ÙÀÌ·¯½º X,4,³Ê¹« Àç¹ÌÀÖ¾î¿ä¤¾¤¾ Ç×»ó ±â´Ù¸®°í ÀÖ½À´Ï´Ù??,0
4257,64585,¹ÙÀÌ·¯½º X,4,ÀÌ·¸°Ô ´Ù Á×¾î¹ö¸°´Ù°í...?¤Ð¤Ð¤Ð¤Ð¤Ð¤Ð¤Ð¤ÐÀú ÇÒ¸Ó´Ï ³Ê¹« ¹Ó»óÀÌ´Ù...¤Ð¤Ð¤Ð¤Ð,0
4258,64581,¹ÙÀÌ·¯½º X,4,°³È­³ª³×,0
4259,64579,¹ÙÀÌ·¯½º X,4,°³²ÜÀëÀÌ¿¡¿ä¤Ð¤Ð,0
4260,64588,¹ÙÀÌ·¯½º X,4,»¡¸® º£µµ·Î °¡¹ö·Ç,0
4261,64598,¹ÙÀÌ·¯½º X,5,³Ê¹«Àç¹Õ´Ù ¤Ì¤Ì¤Ð Á¤½Ä¿¬Àç°¡¿ä ¤Ð¤Ð¤Ð,0
4262,64594,¹ÙÀÌ·¯½º X,5,¿Í¿ì..  ³»¿ëÀÌ Àç¹ÕÀ¸´Ï±î 2 3È­¸¸¿¡ º£µµ°¡³×¤»¤»¤»,0
4263,64616,¹ÙÀÌ·¯½º X,5,¤©¤·¤»¤» ÀÌ°Å ³×ÀÌ¹ö°¡ ¤¸¤¤ÁÁ¾ÆÇÏ´Â ½ºÅä¸®¶ó Á¤½Ä¿¬Àç °¥ °¢ÀÌ¶ó´Ï±î ³kÄí,0
4264,64612,¹ÙÀÌ·¯½º X,5,¹ÌÄ£ ÀÛ°¡´Ô ³Ê¹«Àç¹Õ¾î¿ä Å¸Áö¿Á´À³¦ ¤Ð¤Ð°³Á¶¾Æ,0
4265,64607,¹ÙÀÌ·¯½º X,5,ÀÌ°Ç ¹«Á¶°Ç Á¤½Ä¿¬Àç´Ù,0
4266,64615,¹ÙÀÌ·¯½º X,5,¿À´Ã º£µµ·Î ¶¹±æ·¡ ºÃ´Âµ¥ Àç¹ÌÀÖ¾î¿ä!!º£µµ ÃàÇÏµå¸®°í Á¦°¡ º¸±â¿¡´Â ²À Á¤½Ä¿¬Àç ÇÒ°Í °°¾Æ¿ä?³»¿ëµµ ºÐÀ§±âµµ ÁøÂ¥ Á¦ ½ºÅ¸ÀÏÀÌ¿¡¿ä¤Ð¤Ð¤Ð,0
4267,64602,¹ÙÀÌ·¯½º X,5,ÀúµÎ º¸±¸ ³Ñ Àç¹Õ´Â°Í °°¾Æ¿ë? Á¤½Ä¿¬Àç ²À °¡¼¼¿ë?,0
4268,64603,¹ÙÀÌ·¯½º X,5,ÀÌ°Å 100ÆÛ¼¾Æ® ³×ÀÌ¹ö À¥Å÷ 1À§¸ÔÀ»°Å °°¾Æ¿ä...ÀÛ°¡´Ô °¨»çÇÕ´Ï´Ù ??,0
4269,64613,¹ÙÀÌ·¯½º X,5,º£µµ½Â°ÝÀÌ¶ó ¶°¼­ ºÃ´Âµ¥ ³»¿ëÀÌ¶û Àü°³µµ ±¦Âú°í ÀÌÁ¨ ³²Àº°Ç Á¤½Ä¿¬Àç°¡´Â °Í »Ó,0
4270,64595,¹ÙÀÌ·¯½º X,5,¤¸¤¤Àç¹Õ¾î¤Ì¤Ì¤Ì,0
4271,64652,Æ®·£½ºÈÞ¸Õ,1,»ì¸é¼­ À¥Å÷ ´ñ±Û Ã³À½´Ù´Âµ¥ ´ÙÀ½È­°¡ ³Ê¹« ±Ã±ÝÇØ¿ä ±â´ëµÇ³×¿ä,0
4272,64619,Æ®·£½ºÈÞ¸Õ,1,¿µÈ­ Æ®·£¼¾´ø½º... »ý°¢³­´ÙÁ¤½Ä¿¬Àç °¢ÀÎµ¥?,0
4273,64639,Æ®·£½ºÈÞ¸Õ,1,¿À ´ÙÀ½³»¿ë ±Ã±ÝÇÏ³×¿ä »¡¸® ³»³õÀ¸¼¼¿ä,0
4274,64648,Æ®·£½ºÈÞ¸Õ,1,º£µµ °¡Áî¾Æ!!!!,0
4275,64660,Æ®·£½ºÈÞ¸Õ,1,Çæ ¿ÏÀü Àç¹Õˆª¤»¤»¤» ¾îÄÉµÈ°ÅÁö???´ÙÀ½È£¤¿  »¡¸® º¸¿©ÁÖ¼¼¿ä¤Ð¤Ð¤Ð¤Ð,0
4276,64622,Æ®·£½ºÈÞ¸Õ,1,ÀÌ°Å Á¤½ÄÀ¥Å÷ ¾Æ´Ï¿¹¿ä............? º¸´Ù°¡ ±ôºý ÀØ¾ù³× ´ç¿¬È÷ Á¤½ÄÀ¥Å÷ÀÎÁÙ,0
